"IsChecked";"Фраза";"Источник";"Дата добавления";"Частотность [WS]";"Частотность * * [WS]";"Частотность *!* [WS]";"Сезонность [WS]";"Корректность словоформы [SG]";"Частотность (первая) [RA]";"Частотность (все) [RA]";"Конкуренция в ПС Яндекс [KEI]";"Конкуренция в ПС Google [KEI]";"Кол-во главных страниц в ПС Яндекс [KEI]";"Кол-во главных страниц в ПС Google [KEI]";"Кол-во вхождений в заголовок в ПС Яндекс [KEI]";"Кол-во вхождений в заголовок в ПС Google [KEI]";"Рел. страница в ПС Яндекс";"Рел. страница в ПС Google";"Позиция в ПС Яндекс";"Страница в ПС Яндекс";"Позиция в ПС Google";"Страница в ПС Google";
"False";"смотреть новый человек высокое напряжение";"YandexWordstatLeftColumn";"3/26/2016 4:27:11 PM";"3039";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"False";"снижение напряжения";"YandexWordstatLeftColumn";"3/26/2016 4:27:11 PM";"3038";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"False";"смотреть новый человек паук высокое напряжение";"YandexWordstatLeftColumn";"3/26/2016 4:27:11 PM";"3036";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"False";"эдс и напряжение";"YandexWordstatLeftColumn";"3/26/2016 4:27:11 PM";"3029";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"False";"напряжение b";"YandexWordstatLeftColumn";"3/26/2016 4:27:11 PM";"3013";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"False";"стабилизатор напряжения 10";"YandexWordstatLeftColumn";"3/26/2016 4:27:11 PM";"3007";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"False";"отключить напряжение";"YandexWordstatLeftColumn";"3/26/2016 4:27:11 PM";"3006";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"False";"напряжение первичной обмотки";"YandexWordstatLeftColumn";"3/26/2016 4:27:11 PM";"3006";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"False";"бытовое напряжение";"YandexWordstatLeftColumn";"3/26/2016 4:27:11 PM";"3005";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"False";"определите общее сопротивление цепи и напряжение";"YandexWordstatLeftColumn";"3/26/2016 4:27:11 PM";"2982";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"False";"частота переменного напряжения";"YandexWordstatLeftColumn";"3/26/2016 4:27:11 PM";"2981";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"False";"рассчитайте напряжение и силу";"YandexWordstatLeftColumn";"3/26/2016 4:27:11 PM";"2974";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"False";"выбор напряжений";"YandexWordstatLeftColumn";"3/26/2016 4:27:11 PM";"2972";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"False";"вторичное напряжение трансформатора напряжения";"YandexWordstatLeftColumn";"3/26/2016 4:27:11 PM";"2952";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"False";"волны напряжений";"YandexWordstatLeftColumn";"3/26/2016 4:27:11 PM";"2946";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"False";"стабилизаторы напряжения для дачи";"YandexWordstatLeftColumn";"3/26/2016 4:27:11 PM";"2943";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"False";"напряжением 35 кв";"YandexWordstatLeftColumn";"3/26/2016 4:27:11 PM";"2939";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"False";"обратное напряжение";"YandexWordstatLeftColumn";"3/26/2016 4:27:11 PM";"2935";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"False";"преобразователь напряжения 220 вольт";"YandexWordstatLeftColumn";"3/26/2016 4:27:11 PM";"2934";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"False";"напряжение в руках";"YandexWordstatLeftColumn";"3/26/2016 4:27:11 PM";"2931";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"False";"показывает напряжение в цепи";"YandexWordstatLeftColumn";"3/26/2016 4:27:11 PM";"2923";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"False";"контактные напряжения";"YandexWordstatLeftColumn";"3/26/2016 4:27:11 PM";"2920";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"False";"рассчитайте напряжение и силу тока";"YandexWordstatLeftColumn";"3/26/2016 4:27:11 PM";"2920";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"False";"преобразователи напряжения 220в";"YandexWordstatLeftColumn";"3/26/2016 4:27:11 PM";"2914";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"False";"напряжение зарядки аккумулятора";"YandexWordstatLeftColumn";"3/26/2016 4:27:11 PM";"2913";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"False";"напряжение прикосновения";"YandexWordstatLeftColumn";"3/26/2016 4:27:11 PM";"2897";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"False";"напряжение выше 1000 в";"YandexWordstatLeftColumn";"3/26/2016 4:27:22 PM";"2889";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"False";"изолированное напряжение";"YandexWordstatLeftColumn";"3/26/2016 4:27:22 PM";"2885";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"False";"напряжение норма";"YandexWordstatLeftColumn";"3/26/2016 4:27:22 PM";"2879";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"False";"напряжение 230";"YandexWordstatLeftColumn";"3/26/2016 4:27:22 PM";"2876";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"False";"12 вольт напряжения 220";"YandexWordstatLeftColumn";"3/26/2016 4:27:22 PM";"2875";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"False";"напряжение электрического тока в сети";"YandexWordstatLeftColumn";"3/26/2016 4:27:22 PM";"2867";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"False";"отключение напряжения";"YandexWordstatLeftColumn";"3/26/2016 4:27:22 PM";"2865";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"False";"напряжение в электропоездах";"YandexWordstatLeftColumn";"3/26/2016 4:27:22 PM";"2864";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"False";"напряжение контура";"YandexWordstatLeftColumn";"3/26/2016 4:27:22 PM";"2853";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"False";"напряжение зажигания";"YandexWordstatLeftColumn";"3/26/2016 4:27:22 PM";"2848";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"False";"напряжение частота мощность";"YandexWordstatLeftColumn";"3/26/2016 4:27:22 PM";"2840";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"False";"преобразователь напряжения 12 220 купить";"YandexWordstatLeftColumn";"3/26/2016 4:27:22 PM";"2823";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"False";"напряжение 240";"YandexWordstatLeftColumn";"3/26/2016 4:27:22 PM";"2819";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"False";"действующее значение напряжения";"YandexWordstatLeftColumn";"3/26/2016 4:27:22 PM";"2815";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"False";"напряжение короткого замыкания";"YandexWordstatLeftColumn";"3/26/2016 4:27:22 PM";"2813";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"False";"напряжение на клеммах";"YandexWordstatLeftColumn";"3/26/2016 4:27:22 PM";"2808";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"False";"напряжением 2 1 0 1";"YandexWordstatLeftColumn";"3/26/2016 4:27:22 PM";"2807";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"False";"стабилизация напряжения";"YandexWordstatLeftColumn";"3/26/2016 4:27:22 PM";"2804";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"False";"как выбрать напряжение";"YandexWordstatLeftColumn";"3/26/2016 4:27:22 PM";"2804";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"False";"разные напряжения";"YandexWordstatLeftColumn";"3/26/2016 4:27:22 PM";"2802";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"False";"преобразователь напряжения 220 своими руками";"YandexWordstatLeftColumn";"3/26/2016 4:27:22 PM";"2798";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"False";"высокое напряжение фильм";"YandexWordstatLeftColumn";"3/26/2016 4:27:22 PM";"2790";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"False";"понижение напряжения";"YandexWordstatLeftColumn";"3/26/2016 4:27:22 PM";"2788";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"False";"ток напряжение емкость";"YandexWordstatLeftColumn";"3/26/2016 4:27:22 PM";"2786";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"False";"цепи переменного напряжения";"YandexWordstatLeftColumn";"3/26/2016 4:27:22 PM";"2782";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"False";"для электропоездов применяют напряжение 3000 в";"YandexWordstatLeftColumn";"3/26/2016 4:27:22 PM";"2778";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"False";"напряжение линий электропередач";"YandexWordstatLeftColumn";"3/26/2016 4:27:22 PM";"2778";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"False";"определите напряжение на электрической";"YandexWordstatLeftColumn";"3/26/2016 4:27:22 PM";"2776";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"False";"первичное напряжение трансформатора";"YandexWordstatLeftColumn";"3/26/2016 4:27:22 PM";"2766";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"False";"высоковольтное напряжение";"YandexWordstatLeftColumn";"3/26/2016 4:27:22 PM";"2765";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"False";"определить напряжение источника";"YandexWordstatLeftColumn";"3/26/2016 4:27:22 PM";"2762";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"False";"напряжение электроэнергии";"YandexWordstatLeftColumn";"3/26/2016 4:27:22 PM";"2751";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"False";"трансформатор напряжения 220 220";"YandexWordstatLeftColumn";"3/26/2016 4:27:22 PM";"2748";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"False";"напряжение холостого хода";"YandexWordstatLeftColumn";"3/26/2016 4:27:22 PM";"2745";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"False";"ток по мощности и напряжению";"YandexWordstatLeftColumn";"3/26/2016 4:27:22 PM";"2737";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"False";"напряжение н";"YandexWordstatLeftColumn";"3/26/2016 4:27:22 PM";"2725";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"False";"измерение тока и напряжения";"YandexWordstatLeftColumn";"3/26/2016 4:27:22 PM";"2723";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"False";"напряжение как сделать";"YandexWordstatLeftColumn";"3/26/2016 4:27:22 PM";"2720";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"False";"напряжение живота";"YandexWordstatLeftColumn";"3/26/2016 4:27:22 PM";"2686";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"False";"определить напряжение на резисторе";"YandexWordstatLeftColumn";"3/26/2016 4:27:22 PM";"2680";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"False";"опорное напряжение";"YandexWordstatLeftColumn";"3/26/2016 4:27:22 PM";"2676";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"False";"возможность напряжение";"YandexWordstatLeftColumn";"3/26/2016 4:27:22 PM";"2675";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"False";"сварка напряжение";"YandexWordstatLeftColumn";"3/26/2016 4:27:22 PM";"2673";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"False";"игра напряжение";"YandexWordstatLeftColumn";"3/26/2016 4:27:22 PM";"2671";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"False";"напряжение вл";"YandexWordstatLeftColumn";"3/26/2016 4:27:22 PM";"2669";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"False";"напряжение р";"YandexWordstatLeftColumn";"3/26/2016 4:27:22 PM";"2668";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"False";"источник электрического напряжения";"YandexWordstatLeftColumn";"3/26/2016 4:27:22 PM";"2668";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"False";"напряжение между пластинами";"YandexWordstatLeftColumn";"3/26/2016 4:27:22 PM";"2661";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"False";"напряжение на участке электрической цепи";"YandexWordstatLeftColumn";"3/26/2016 4:27:22 PM";"2656";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"False";"регулируемый стабилизатор напряжения";"YandexWordstatLeftColumn";"3/26/2016 4:27:22 PM";"2654";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"False";"регулируемые стабилизаторы напряжения";"YandexWordstatLeftColumn";"3/26/2016 4:27:37 PM";"2654";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"False";"стабилизатор напряжения энергия";"YandexWordstatLeftColumn";"3/26/2016 4:27:37 PM";"2643";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"False";"напряжение ток температура";"YandexWordstatLeftColumn";"3/26/2016 4:27:37 PM";"2643";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"False";"определить напряжение u";"YandexWordstatLeftColumn";"3/26/2016 4:27:37 PM";"2642";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"False";"создать напряжение";"YandexWordstatLeftColumn";"3/26/2016 4:27:37 PM";"2633";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"False";"эдс источника напряжения";"YandexWordstatLeftColumn";"3/26/2016 4:27:37 PM";"2632";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"False";"напряжение в помещении";"YandexWordstatLeftColumn";"3/26/2016 4:27:37 PM";"2631";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"False";"преобразователь напряжения 12 220 своими руками";"YandexWordstatLeftColumn";"3/26/2016 4:27:37 PM";"2629";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"False";"удельное напряжение";"YandexWordstatLeftColumn";"3/26/2016 4:27:37 PM";"2624";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"False";"трансформаторы тока и напряжения";"YandexWordstatLeftColumn";"3/26/2016 4:27:37 PM";"2623";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"False";"напряжение тока эдс";"YandexWordstatLeftColumn";"3/26/2016 4:27:37 PM";"2618";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"False";"напряжение прочности";"YandexWordstatLeftColumn";"3/26/2016 4:27:37 PM";"2613";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"False";"резонанс напряжений";"YandexWordstatLeftColumn";"3/26/2016 4:27:37 PM";"2611";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"False";"эдс напряжение сопротивление";"YandexWordstatLeftColumn";"3/26/2016 4:27:37 PM";"2610";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"False";"напряжение на резисторе равно";"YandexWordstatLeftColumn";"3/26/2016 4:27:37 PM";"2609";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"False";"расчет потерь напряжения";"YandexWordstatLeftColumn";"3/26/2016 4:27:37 PM";"2606";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"False";"психическое напряжение";"YandexWordstatLeftColumn";"3/26/2016 4:27:37 PM";"2596";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"False";"напряжение холодильника";"YandexWordstatLeftColumn";"3/26/2016 4:27:37 PM";"2591";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"False";"напряжение в часах";"YandexWordstatLeftColumn";"3/26/2016 4:27:37 PM";"2590";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"False";"напряжение потребителя";"YandexWordstatLeftColumn";"3/26/2016 4:27:37 PM";"2582";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"False";"эл напряжение";"YandexWordstatLeftColumn";"3/26/2016 4:27:37 PM";"2576";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"False";"реле напряжения ваз";"YandexWordstatLeftColumn";"3/26/2016 4:27:37 PM";"2568";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"False";"общее напряжение в цепи";"YandexWordstatLeftColumn";"3/26/2016 4:27:37 PM";"2568";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"False";"расчет токов и напряжений";"YandexWordstatLeftColumn";"3/26/2016 4:27:37 PM";"2567";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"False";"напряжение 220 мощность ток";"YandexWordstatLeftColumn";"3/26/2016 4:27:37 PM";"2566";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"False";"схема регулировки напряжения";"YandexWordstatLeftColumn";"3/26/2016 4:27:37 PM";"2561";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"False";"напряжение при последовательном";"YandexWordstatLeftColumn";"3/26/2016 4:27:37 PM";"2560";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"False";"стабилизатор напряжения 10000";"YandexWordstatLeftColumn";"3/26/2016 4:27:37 PM";"2558";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"False";"напряжение 8 класс";"YandexWordstatLeftColumn";"3/26/2016 4:27:37 PM";"2554";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"False";"защитное напряжение";"YandexWordstatLeftColumn";"3/26/2016 4:27:37 PM";"2554";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"False";"источники тока напряжение сила тока";"YandexWordstatLeftColumn";"3/26/2016 4:27:37 PM";"2546";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"False";"преобразователи напряжения 12в";"YandexWordstatLeftColumn";"3/26/2016 4:27:37 PM";"2541";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"False";"вывод напряжение";"YandexWordstatLeftColumn";"3/26/2016 4:27:37 PM";"2540";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"False";"статическое напряжение";"YandexWordstatLeftColumn";"3/26/2016 4:27:37 PM";"2537";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"False";"трансформатор напряжения понижающий";"YandexWordstatLeftColumn";"3/26/2016 4:27:37 PM";"2531";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"False";"трансформаторы напряжения понижающие";"YandexWordstatLeftColumn";"3/26/2016 4:27:37 PM";"2530";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"False";"найдите напряжение на сопротивлениях";"YandexWordstatLeftColumn";"3/26/2016 4:27:37 PM";"2529";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"False";"напряжение сдвига";"YandexWordstatLeftColumn";"3/26/2016 4:27:37 PM";"2524";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"False";"напряжение питания 12";"YandexWordstatLeftColumn";"3/26/2016 4:27:37 PM";"2512";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"False";"напряжение 5в";"YandexWordstatLeftColumn";"3/26/2016 4:27:37 PM";"2511";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"False";"ремонт стабилизаторов напряжения";"YandexWordstatLeftColumn";"3/26/2016 4:27:37 PM";"2502";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"False";"чему равно напряжение на концах";"YandexWordstatLeftColumn";"3/26/2016 4:27:37 PM";"2490";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"False";"снятие эмоционального напряжения";"YandexWordstatLeftColumn";"3/26/2016 4:27:37 PM";"2479";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"False";"ограничитель напряжения";"YandexWordstatLeftColumn";"3/26/2016 4:27:37 PM";"2475";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"False";"напряжение avr";"YandexWordstatLeftColumn";"3/26/2016 4:27:37 PM";"2458";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"False";"как увеличить напряжение";"YandexWordstatLeftColumn";"3/26/2016 4:27:37 PM";"2456";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"False";"сексуальное напряжение";"YandexWordstatLeftColumn";"3/26/2016 4:27:37 PM";"2452";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"False";"как повысить напряжение";"YandexWordstatLeftColumn";"3/26/2016 4:27:37 PM";"2452";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"False";"какой стабилизатор напряжения лучше";"YandexWordstatLeftColumn";"3/26/2016 4:27:37 PM";"2447";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"False";"напряжение 380в";"YandexWordstatLeftColumn";"3/26/2016 4:27:37 PM";"2442";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"False";"напряжение 24в";"YandexWordstatLeftColumn";"3/26/2016 4:27:48 PM";"2439";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"False";"при увеличении напряжения";"YandexWordstatLeftColumn";"3/26/2016 4:27:48 PM";"2438";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"False";"напряжение организма";"YandexWordstatLeftColumn";"3/26/2016 4:27:48 PM";"2432";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"False";"реле напряжения схема";"YandexWordstatLeftColumn";"3/26/2016 4:27:48 PM";"2430";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"False";"напряжение буква";"YandexWordstatLeftColumn";"3/26/2016 4:27:48 PM";"2420";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"False";"напряжение нити";"YandexWordstatLeftColumn";"3/26/2016 4:27:48 PM";"2419";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"False";"постоянное электрическое напряжение";"YandexWordstatLeftColumn";"3/26/2016 4:27:48 PM";"2417";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"False";"определить напряжение в сечении";"YandexWordstatLeftColumn";"3/26/2016 4:27:48 PM";"2415";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"False";"прямое напряжение";"YandexWordstatLeftColumn";"3/26/2016 4:27:48 PM";"2409";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"False";"угол напряжения";"YandexWordstatLeftColumn";"3/26/2016 4:27:48 PM";"2409";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"False";"чему равно электрическое напряжение";"YandexWordstatLeftColumn";"3/26/2016 4:27:48 PM";"2398";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"False";"регулятор напряжения цена";"YandexWordstatLeftColumn";"3/26/2016 4:27:48 PM";"2389";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"False";"симптомы напряжения";"YandexWordstatLeftColumn";"3/26/2016 4:27:48 PM";"2387";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"False";"зависимость напряжения от сопротивления";"YandexWordstatLeftColumn";"3/26/2016 4:27:48 PM";"2386";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"False";"предохранитель напряжения";"YandexWordstatLeftColumn";"3/26/2016 4:27:48 PM";"2385";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"False";"найти силу токов и напряжения в цепи";"YandexWordstatLeftColumn";"3/26/2016 4:27:48 PM";"2385";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"False";"передача напряжения";"YandexWordstatLeftColumn";"3/26/2016 4:27:48 PM";"2385";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"False";"напряжение д";"YandexWordstatLeftColumn";"3/26/2016 4:27:48 PM";"2372";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"False";"ключи напряжения";"YandexWordstatLeftColumn";"3/26/2016 4:27:48 PM";"2364";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"False";"при напряжении 220 в сила тока";"YandexWordstatLeftColumn";"3/26/2016 4:27:48 PM";"2357";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"False";"стабилизатор напряжения трехфазный";"YandexWordstatLeftColumn";"3/26/2016 4:27:48 PM";"2349";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"False";"реле напряжения рн";"YandexWordstatLeftColumn";"3/26/2016 4:27:48 PM";"2347";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"False";"напряжение утюга";"YandexWordstatLeftColumn";"3/26/2016 4:27:48 PM";"2337";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"False";"напряжение первичной обмотки трансформатора";"YandexWordstatLeftColumn";"3/26/2016 4:27:48 PM";"2335";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"False";"безопасное напряжение";"YandexWordstatLeftColumn";"3/26/2016 4:27:48 PM";"2334";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"False";"дополнительное напряжение";"YandexWordstatLeftColumn";"3/26/2016 4:27:48 PM";"2328";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"False";"напряжения фото";"YandexWordstatLeftColumn";"3/26/2016 4:27:48 PM";"2322";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"False";"новый человек паук 2 напряжение";"YandexWordstatLeftColumn";"3/26/2016 4:27:48 PM";"2317";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"False";"регулятор напряжения генератора ваз";"YandexWordstatLeftColumn";"3/26/2016 4:27:48 PM";"2315";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
